id	shadow_prices	metabolite	name
cpd03490_c_Eubacteriumrectale	11.46923497945523	cpd03490	Udp-N-Acetylmuramoyl-L-Alanyl-Gamma-D-Glutamyl-L-Lysine
cpd15543_c_Eubacteriumrectale	6.3382313722485435	cpd15543	Phosphatidylglycerophosphate Ditetradecanoyl
cpd15545_c_Eubacteriumrectale	6.3382313722485435	cpd15545	Phosphatidylglycerophosphate Dihexadecanoyl
cpd15540_c_Eubacteriumrectale	6.3382313722485435	cpd15540	Phosphatidylglycerol Dioctadecanoyl
cpd15728_c_Eubacteriumrectale	4.326977115132355	cpd15728	Diglucosyl-1,2 Dipalmitoylglycerol
cpd15729_c_Eubacteriumrectale	4.326977115132355	cpd15729	Diglucosyl-1,2 Dimyristoylglycerol
cpd15737_c_Eubacteriumrectale	4.163488557566177	cpd15737	Monoglucosyl-1,2 Dipalmitoylglycerol
cpd15738_c_Eubacteriumrectale	4.163488557566177	cpd15738	Monoglucosyl-1,2 Dimyristoylglycerol
cpd11852_c_Eubacteriumrectale	1.179978127310714	cpd11852	Lipid
cpd23316_c_Eubacteriumrectale	1.1462956602659173	cpd23316	[N-Acetylglucosamine-N-Acetylmuramoyl-L-Alanyl-D-Glutamyl-L-Lysyl-(Gly5)-D-Alanyl-D-Alanine]2 Diphospho-Undecaprenyl
cpd00443_c_Eubacteriumrectale	2.271715169747894	cpd00443	Abee
cpd00030_c_Eubacteriumrectale	2.25	cpd00030	Mn2+
cpd00254_c_Eubacteriumrectale	2.5	cpd00254	Mg
cpd00971_c_Eubacteriumrectale	1.8750000000000002	cpd00971	Na+
cpd00063_c_Eubacteriumrectale	2.25	cpd00063	Ca2+
cpd00205_c_Eubacteriumrectale	2.5	cpd00205	K+
cpd00099_c_Eubacteriumrectale	1.625	cpd00099	Cl-
cpd15386_c_Eubacteriumrectale	2.3382313722485444	cpd15386	L-Alanine-D-Glutamate-Meso-2,6-Diaminoheptanedioate
cpd03847_c_Eubacteriumrectale	2.397476392254144	cpd03847	Myristic Acid
cpd17043_c_Eubacteriumrectale	12.813139202235936	cpd17043	Rna Transcription
cpd11459_c_Eubacteriumrectale	11.065384841633076	cpd11459	Tcam
cpd15309_c_Eubacteriumrectale	2.0	cpd15309	1,2-Diacyl-Sn-Glycerol Dihexadecanoyl
cpd16661_c_Eubacteriumrectale	18.33953197892003	cpd16661	Generic Peptidoglycan (Mass)
cpd24596_c_Eubacteriumrectale	3.8379753464786095	cpd24596	Prenyl-P-P-Glcnac-Mannac-P-Gro
cpd28246_c_Eubacteriumrectale	6.1637826957183695	cpd28246	Teichoic-P-Gro
cpd11211_c_Eubacteriumrectale	7.027679529854103	cpd11211	Dihydromonacolin L
cpd15307_c_Eubacteriumrectale	2.0	cpd15307	1,2-Diacyl-Sn-Glycerol Ditetradecanoyl
cpd10516_c_Eubacteriumrectale	1.9948759495815227	cpd10516	Fe+3
cpd17042_c_Eubacteriumrectale	26.27775318826361	cpd17042	Dna Replication
cpd28247_c_Eubacteriumrectale	6.327271253284547	cpd28247	Teichoic-P-Gro-Glc
cpd17041_c_Eubacteriumrectale	109.0388756408071	cpd17041	Protein Biosynthesis
cpd12894_c_Eubacteriumrectale	7.020813622992716	cpd12894	Teichoic acid
cellwall_c_Eubacteriumrectale	28.86033864952968	cellwall	Cell Wall polymer
cpd01080_c_Eubacteriumrectale	5.033073186644604	cpd01080	Ocdca
cpd16880_c_Eubacteriumrectale	6.2547190319471095	cpd16880	Episterol Ester, Yeast-Specific
cpd02967_c_Eubacteriumrectale	2.6950062737529557	cpd02967	N-Acetyl-Beta-D-Mannosaminyl-1,4-N-Acetyl-D- Glucosaminyldiphosphoundecaprenol
cpd00067_c_Bacteroidesvulgatus	1.9406738070554697	cpd00067	H+
cpd00006_c_Bacteroidesvulgatus	1.2969031215516285	cpd00006	Nadp
cpd00027_c_Bacteroidesvulgatus	1.501821222040185	cpd00027	D-Glucose
cpd00001_c_Bacteroidesvulgatus	2.0765591107470374	cpd00001	H2O
cpd00035_c_Bacteroidesvulgatus	1.0981465043571716	cpd00035	L-Alanine
cpd00002_c_Bacteroidesvulgatus	1.5284476555767594	cpd00002	Atp
cpd00809_c_Bacteroidesvulgatus	2.423104585988407	cpd00809	O-Phospho-L-Homoserine
cpd03607_c_Bacteroidesvulgatus	1.1741760855663395	cpd03607	4-(Phosphonooxy)-Threonine
cpd01157_c_Bacteroidesvulgatus	1.7074086794681655	cpd01157	Chitobiose
cpd02416_c_Bacteroidesvulgatus	1.3919838951076016	cpd02416	N-Acetyl-Beta-D-Glucosamine
cpd00076_c_Bacteroidesvulgatus	2.82207656700953	cpd00076	Sucrose
cpd00082_c_Bacteroidesvulgatus	1.8968144557163888	cpd00082	D-Fructose
cpd19001_c_Bacteroidesvulgatus	2.0018212220401788	cpd19001	Alpha-D-Glucose
cpd00179_c_Bacteroidesvulgatus	2.927083333333333	cpd00179	Maltose
cpd30321_c_Bacteroidesvulgatus	1.8968144557163886	cpd30321	Beta-D-Fructose
cpd00198_c_Bacteroidesvulgatus	2.9458462942524433	cpd00198	D-Xylulose5-Phosphate
cpd00102_c_Bacteroidesvulgatus	1.4768548834349553	cpd00102	Glyceraldehyde3-Phosphate
cpd00101_c_Bacteroidesvulgatus	2.671832345098617	cpd00101	Ribose-5-Phosphate
cpd08994_c_Bacteroidesvulgatus	1.476624454198455	cpd08994	Iminoerythrose 4-Phosphate
cpd00072_c_Bacteroidesvulgatus	2.425262111293148	cpd00072	D-Fructose-6-Phosphate
cpd19035_c_Bacteroidesvulgatus	1.5302688776169382	cpd19035	Beta-D-Fructose 6-Phosphate
cpd12344_c_Bacteroidesvulgatus	2.7844830619782472	cpd12344	R-S-Alanine
cpd00003_c_Bacteroidesvulgatus	1.6133997684791348	cpd00003	Nad
cpd00013_c_Bacteroidesvulgatus	1.129618952678987	cpd00013	Nh3
cpd00083_c_Bacteroidesvulgatus	3.4991576271216	cpd00083	Gdp-Mannose
cpd12407_c_Bacteroidesvulgatus	4.439831434177069	cpd12407	Dolichyl Phosphate D-Mannose
cpd00878_c_Bacteroidesvulgatus	1.6771307826270263	cpd00878	Glucocerebroside
cpd02016_c_Bacteroidesvulgatus	6.457175926301472	cpd02016	N-Ribosylnicotinamide
cpd01217_c_Bacteroidesvulgatus	1.7929016367978194	cpd01217	Xanthosine
cpd00873_c_Bacteroidesvulgatus	2.3275569736224844	cpd00873	Nicotinate Ribonucleotide
cpd03471_c_Bacteroidesvulgatus	5.145844471933993	cpd03471	Nicotinate D-Ribonucleoside
cpd00246_c_Bacteroidesvulgatus	2.974154256701942	cpd00246	Inosine
cpd00311_c_Bacteroidesvulgatus	1.666763841059339	cpd00311	Guanosine
cpd00299_c_Bacteroidesvulgatus	1.4778186954358183	cpd00299	Dump
cpd00978_c_Bacteroidesvulgatus	1.2666495476738486	cpd00978	Dudp
cpd00358_c_Bacteroidesvulgatus	1.7845557747304452	cpd00358	Dutp
cpd00977_c_Bacteroidesvulgatus	1.469121462632229	cpd00977	Ditp
cpd11652_c_Bacteroidesvulgatus	10.625541664080778	cpd11652	Phosphatidylglycerol
cpd00100_c_Bacteroidesvulgatus	1.2264748564234227	cpd00100	Glycerol
cpd12801_c_Bacteroidesvulgatus	19.024608471738134	cpd12801	Cardiolipin
cpd11466_c_Bacteroidesvulgatus	1.8456358255202292	cpd11466	Myristoyl-Acp
cpd11485_c_Bacteroidesvulgatus	3.5208333333333335	cpd11485	3-Oxohexadecanoyl-Acp
cpd11487_c_Bacteroidesvulgatus	2.3996106907626933	cpd11487	3-Oxodecanoyl-Acp
cpd11468_c_Bacteroidesvulgatus	2.309056882462357	cpd11468	Dodecanoyl-Acp
cpd11491_c_Bacteroidesvulgatus	2.158917382609864	cpd11491	3-Oxotetradecanoyl-Acp
cpd11474_c_Bacteroidesvulgatus	1.993512975474189	cpd11474	Decanoyl-Acp
cpd11489_c_Bacteroidesvulgatus	3.843373475621696	cpd11489	3-Oxododecanoyl-Acp
cpd14938_c_Bacteroidesvulgatus	1.6777187082291802	cpd14938	3-Oxostearoyl-[Acp]
cpd11911_c_Bacteroidesvulgatus	5.268663745285052	cpd11911	Trna(Gln)
cpd12060_c_Bacteroidesvulgatus	2.339811263512991	cpd12060	Gln-Trna(Gln)
cpd02894_c_Bacteroidesvulgatus	4.671027812892984	cpd02894	4-Amino-2-Methyl-5-Diphosphomethylpyrimidine
cpd00793_c_Bacteroidesvulgatus	6.109753044017728	cpd00793	Thiamine Phosphate
cpd02140_c_Bacteroidesvulgatus	1.110950328791146	cpd02140	Air
cpd01502_c_Bacteroidesvulgatus	3.606379832495184	cpd01502	Citraconate
cpd03593_c_Bacteroidesvulgatus	4.682938943242221	cpd03593	D-Erythro-3-Methylmalate
cpd01700_c_Bacteroidesvulgatus	4.682938943242221	cpd01700	D-Citramalate
cpd00954_c_Bacteroidesvulgatus	15.381729988682848	cpd00954	6-Hydroxymethyl Dihydropterin
cpd02920_c_Bacteroidesvulgatus	13.412126220190332	cpd02920	2-Amino-4-Hydroxy-6-Hydroxymethyl-7-8-Dihydropteridinediphosphate
cpd17467_c_Bacteroidesvulgatus	1.2574742193157271	cpd17467	Trna Containing S2U
cpd11657_c_Bacteroidesvulgatus	1.8505242225862961	cpd11657	Starch
cpd00658_c_Bacteroidesvulgatus	3.9469401580680503	cpd00658	Isochorismate
cpd00668_c_Bacteroidesvulgatus	3.9652418918700603	cpd00668	Alctt
cpd03049_c_Bacteroidesvulgatus	5.177630868673424	cpd03049	2-Hydroxyethyl-Thpp
cpd00056_c_Bacteroidesvulgatus	2.0	cpd00056	Tpp
cpd19047_c_Bacteroidesvulgatus	2.9652418918700603	cpd19047	(S)-2-Acetolactate
cpd00498_c_Bacteroidesvulgatus	1.2673188905927062	cpd00498	2-Aceto-2-Hydroxybutanoate
cpd00113_c_Bacteroidesvulgatus	1.8711938115576232	cpd00113	Isopentenyldiphosphate
cpd00350_c_Bacteroidesvulgatus	1.2319561064050535	cpd00350	Farnesyldiphosphate
cpd12371_c_Bacteroidesvulgatus	1.6771307826270263	cpd12371	Mgdg
cpd00382_c_Bacteroidesvulgatus	2.528550553054386	cpd00382	Melitose
cpd00588_c_Bacteroidesvulgatus	2.4610985728422303	cpd00588	Sorbitol
cpd01743_c_Bacteroidesvulgatus	2.0765591107470374	cpd01743	Cerebroside
cpd00910_c_Bacteroidesvulgatus	3.673429747930822	cpd00910	Galactinol
cpd00121_c_Bacteroidesvulgatus	4.140613056018481	cpd00121	L-Inositol
cpd00242_c_Bacteroidesvulgatus	1.4913277491105135	cpd00242	H2Co3
cpd14955_c_Bacteroidesvulgatus	1.4530702985658113	cpd14955	Lipoyl-Amp
cpd14957_c_Bacteroidesvulgatus	1.0291235575988353	cpd14957	Apoprotein
cpd00802_c_Bacteroidesvulgatus	1.6924600474998082	cpd00802	D-Fructose-1-Phosphate
cpd00448_c_Bacteroidesvulgatus	1.880177044426867	cpd00448	D-Glyceraldehyde
cpd19036_c_Bacteroidesvulgatus	1.0915436464921937	cpd19036	Beta-D-Fructose 1,6-Bisphosphate
cpd21149_c_Bacteroidesvulgatus	2.4124560214770296	cpd21149	N-Acetyl-Beta-Neuraminate
cpd00492_c_Bacteroidesvulgatus	2.3919838951076016	cpd00492	N-Acetyl-D-Mannosamine
cpd00644_c_Bacteroidesvulgatus	2.044118716659488	cpd00644	Pan
cpd02030_c_Bacteroidesvulgatus	6.551238828682357	cpd02030	3-Phosphoshikimate
cpd00932_c_Bacteroidesvulgatus	8.06499109313067	cpd00932	5-O--1-Carboxyvinyl-3-Phosphoshikimate
cpd00504_c_Bacteroidesvulgatus	3.2273639651659414	cpd00504	Ll-2,6-Diaminopimelate
cpd02862_c_Bacteroidesvulgatus	10.458274860491231	cpd02862	Udpmurac(Oyl-L-Ala-D-Gamma-Glu-L-Lys-D-Ala-D-Ala)
cpd02948_c_Bacteroidesvulgatus	10.938166031701922	cpd02948	Murac(Oyl-L-Ala-D-Gamma-Glu-L-Lys-D-Ala-D-Ala)-Diphospho- Undecaprenol
cpd02968_c_Bacteroidesvulgatus	3.0124024057152106	cpd02968	Udp-N-Acetylmuramoyl-L-Alanyl-D-Glutamyl-6-Carboxy-L-Lysyl-D-Alanyl- D-Alanine
cpd03494_c_Bacteroidesvulgatus	5.2768457762701	cpd03494	Undecaprenyl-Diphospho-N-Acetylmuramoyl-L-Alanyl-D-Glutamyl-Meso-2-6-Diaminopimeloyl-D-Alanyl-D-Alanine
cpd01982_c_Bacteroidesvulgatus	3.294156214229572	cpd01982	5-Phosphoribosylamine
cpd00103_c_Bacteroidesvulgatus	4.115390194837227	cpd00103	Prpp
cpd00022_c_Bacteroidesvulgatus	1.4699215125002953	cpd00022	Acetyl-Coa
cpd02211_c_Bacteroidesvulgatus	1.4559452877842207	cpd02211	L-2-Amino-Acetoacetate
cpd00171_c_Bacteroidesvulgatus	3.671832345098617	cpd00171	D-Ribulose5-Phosphate
cpd00516_c_Bacteroidesvulgatus	2.999146177967363	cpd00516	Meso-2,6-Diaminopimelate
cpd00039_c_Bacteroidesvulgatus	3.9108845663770793	cpd00039	L-Lysine
cpd08449_c_Bacteroidesvulgatus	3.1460076787237288	cpd08449	3-Amino-2-Oxopropyl Phosphate
cpd03920_c_Bacteroidesvulgatus	6.312246189993234	cpd03920	Adenosylcobinamide-Gdp
cpd00166_c_Bacteroidesvulgatus	5.7813676526254705	cpd00166	Calomide
cpd00817_c_Bacteroidesvulgatus	2.671832345098617	cpd00817	D-Arabinose5-Phosphate
cpd11621_c_Bacteroidesvulgatus	1.3077471185560343	cpd11621	Oxidizedferredoxin
cpd00214_c_Bacteroidesvulgatus	4.097834205099659	cpd00214	Palmitate
cpd00134_c_Bacteroidesvulgatus	1.639858124669113	cpd00134	Palmitoyl-Coa
cpd02210_c_Bacteroidesvulgatus	3.570591474349258	cpd02210	Indoleglycerol Phosphate
cpd00359_c_Bacteroidesvulgatus	3.0937365909143026	cpd00359	Indol
cpd00065_c_Bacteroidesvulgatus	1.934407456042889	cpd00065	L-Tryptophan
cpd00227_c_Bacteroidesvulgatus	5.8112925055125455	cpd00227	L-Homoserine
cpd00822_c_Bacteroidesvulgatus	5.877732297714439	cpd00822	O-Succinyl-L-Homoserine
cpd00790_c_Bacteroidesvulgatus	1.8723616304554305	cpd00790	O-Acetyl-L-Homoserine
cpd00638_c_Bacteroidesvulgatus	3.749049286944722	cpd00638	Deamido-Nad
cpd08367_c_Bacteroidesvulgatus	1.3613163240771362	cpd08367	(2R)-3-Sulfolactate
cpd00408_c_Bacteroidesvulgatus	6.539416528690786	cpd00408	Pantoate
cpd11425_c_Bacteroidesvulgatus	2.338420878784599	cpd11425	2Dmmq7
cpd11451_c_Bacteroidesvulgatus	2.0	cpd11451	Mql7
cpd09410_c_Bacteroidesvulgatus	5.3564227522341525	cpd09410	Demethylphylloquinone
cpd01401_c_Bacteroidesvulgatus	5.0180018734495535	cpd01401	Vitamin K1
cpd00890_c_Bacteroidesvulgatus	4.239993928413066	cpd00890	Udp-N-Acetylmuramoyl-L-Alanine
cpd00525_c_Bacteroidesvulgatus	3.1734682306171846	cpd00525	Udp-N-Acetylmuramoyl-L-Alanyl-D-Glutamate
cpd00449_c_Bacteroidesvulgatus	1.6133997684791348	cpd00449	Dihydrolipoamide
cpd02832_c_Bacteroidesvulgatus	3.787588504445506	cpd02832	6-Thioinosine 5'-Monophosphate
cpd16422_c_Bacteroidesvulgatus	4.250747846713409	cpd16422	6-Thioxanthine 5'-Monophosphate
cpd00069_c_Bacteroidesvulgatus	1.3105354811605354	cpd00069	L-Tyrosine
cpd12194_c_Bacteroidesvulgatus	1.779656943792764	cpd12194	L-Tyrosyl-Trna(Tyr)
cpd16423_c_Bacteroidesvulgatus	2.6902334393302585	cpd16423	6-Thioguanosine Monophosphate
cpd00712_c_Bacteroidesvulgatus	4.768295269896937	cpd00712	2-Dehydropantoate
cpd00406_c_Bacteroidesvulgatus	1.4622198506263429	cpd00406	Hypotaurine
cpd03760_c_Bacteroidesvulgatus	2.0322842029881443	cpd03760	Precorrin 6B
cpd02835_c_Bacteroidesvulgatus	4.359166309546759	cpd02835	Udp-2,3-Bis(3-Hydroxytetradecanoyl)Glucosamine
cpd03584_c_Bacteroidesvulgatus	3.7406992309125475	cpd03584	Udp-3-O-(Beta-Hydroxymyristoyl)-D-Glucosamine
cpd00215_c_Bacteroidesvulgatus	1.7680209175777728	cpd00215	Pyridoxal
cpd00263_c_Bacteroidesvulgatus	2.0	cpd00263	Pyridoxol
cpd00478_c_Bacteroidesvulgatus	1.5653471588454648	cpd00478	Pyridoxine Phosphate
cpd00026_c_Bacteroidesvulgatus	1.4814864253776414	cpd00026	Udp-Glucose
cpd03653_c_Bacteroidesvulgatus	3.4124560214770296	cpd03653	Gm4
cpd11480_c_Bacteroidesvulgatus	1.6738209273600755	cpd11480	D-3-Hydroxydodecanoyl-[Acp]
cpd11482_c_Bacteroidesvulgatus	4.170731949556543	cpd11482	(R)-3-Hydroxydecanoyl-[Acyl-Carrier Protein]
cpd14939_c_Bacteroidesvulgatus	1.4488399670230294	cpd14939	3-Hydroxystearoyl-[Acp]
cpd00905_c_Bacteroidesvulgatus	2.109753044017727	cpd00905	Guanosine 3',5'-Bis(Diphosphate)
cpd00156_c_Bacteroidesvulgatus	2.0	cpd00156	L-Valine
cpd12133_c_Bacteroidesvulgatus	2.525040518938126	cpd12133	L-Valyl-Trna(Val)
cpd00060_c_Bacteroidesvulgatus	4.037045728916317	cpd00060	L-Methionine
cpd03163_c_Bacteroidesvulgatus	4.326147959352274	cpd03163	Selenomethionine
cpd03392_c_Bacteroidesvulgatus	10.488532342689876	cpd03392	Se-Adenosylselenomethionine
cpd02182_c_Bacteroidesvulgatus	2.8416845987312405	cpd02182	(R)-S-Lactoylglutathione
cpd00042_c_Bacteroidesvulgatus	1.5765591107470374	cpd00042	Gsh
cpd08301_c_Bacteroidesvulgatus	5.925645839841055	cpd08301	2-C-Methyl-D-Erythritol2-4-Cyclodiphosphate
cpd02197_c_Bacteroidesvulgatus	1.3002098807426052	cpd02197	5-Formyltetrahydrofolate
cpd00330_c_Bacteroidesvulgatus	1.1373810285570465	cpd00330	Dihydrofolate
cpd00805_c_Bacteroidesvulgatus	3.9460357814846683	cpd00805	D-Tagatose 6-Phosphate
cpd02371_c_Bacteroidesvulgatus	3.511382940330133	cpd02371	D-Tagatose 1,6-Biphosphate
cpd02991_c_Bacteroidesvulgatus	8.29381717462557	cpd02991	Phosphoribulosylformimino-Aicar-Phosphate
cpd02843_c_Bacteroidesvulgatus	6.206278142694147	cpd02843	D-Erythro-Imidazol-Glycerol-Phosphate
cpd02414_c_Bacteroidesvulgatus	4.174965077241564	cpd02414	L-2-Amino-6-Oxopimelate
cpd01326_c_Bacteroidesvulgatus	6.320679836064778	cpd01326	L-Lysyl-Trna
cpd00939_c_Bacteroidesvulgatus	3.6734586946839953	cpd00939	Toxopyrimidine
cpd00309_c_Bacteroidesvulgatus	1.3014206439390046	cpd00309	Xan
cpd00808_c_Bacteroidesvulgatus	3.611220106989011	cpd00808	L-Ribulose-5-Phosphate
cpd03914_c_Bacteroidesvulgatus	2.316133216511492	cpd03914	Cob(Ii)Yrinate Diamide
cpd03832_c_Bacteroidesvulgatus	2.5775915271506467	cpd03832	Hydrogenobyrinate
cpd03913_c_Bacteroidesvulgatus	7.99165717098966	cpd03913	Hydrogenobyrinate Diamide
cpd00722_c_Bacteroidesvulgatus	2.6766725922296404	cpd00722	O-Acetyl-L-Serine
cpd12105_c_Bacteroidesvulgatus	4.5061671915485455	cpd12105	L-Methionyl-Trna
cpd12704_c_Bacteroidesvulgatus	10.037536165015188	cpd12704	Selenomethionyl-Trna(Met)
cpd02435_c_Bacteroidesvulgatus	1.6317399864047044	cpd02435	Androstanolone
cpd02857_c_Bacteroidesvulgatus	2.1388171456129363	cpd02857	Dahp
cpd00699_c_Bacteroidesvulgatus	6.138817145612936	cpd00699	5-Dehydroquinate
cpd02730_c_Bacteroidesvulgatus	7.066165997422209	cpd02730	3-Deoxy-D-Manno-Octulosonate8-Phosphate
cpd00235_c_Bacteroidesvulgatus	2.530268877616938	cpd00235	D-Mannose-6-Phosphate
cpd00201_c_Bacteroidesvulgatus	2.878488539814515	cpd00201	10-Formyltetrahydrofolate
cpd01663_c_Bacteroidesvulgatus	3.125	cpd01663	Chenodiol
cpd03245_c_Bacteroidesvulgatus	1.3763562223603825	cpd03245	Glycodeoxycholate
cpd02733_c_Bacteroidesvulgatus	4.076559110747038	cpd02733	Deoxycholate
cpd00526_c_Bacteroidesvulgatus	3.0765591107470374	cpd00526	Cholate
cpd00066_c_Bacteroidesvulgatus	3.6856904828801422	cpd00066	L-Phenylalanine
cpd12335_c_Bacteroidesvulgatus	3.8088944076769167	cpd12335	L-Phenylalanyl-Trna(Phe)
cpd00202_c_Bacteroidesvulgatus	2.03557173006953	cpd00202	Dmapp
cpd08615_c_Bacteroidesvulgatus	2.498731072337433	cpd08615	1-Hydroxy-2-Methyl-2-Butenyl 4-Diphosphate
cpd00918_c_Bacteroidesvulgatus	1.2402427214260785	cpd00918	2-Acetamido-5-Oxopentanoate
cpd02724_c_Bacteroidesvulgatus	1.1652807471208795	cpd02724	N-Succinyl-L-2-Amino-6-Oxopimelate
cpd00345_c_Bacteroidesvulgatus	2.0	cpd00345	5-Methyltetrahydrofolate
cpd12543_c_Bacteroidesvulgatus	1.019775404687273	cpd12543	Carboxybiotin-Carboxyl-Carrier Protein
cpd00216_c_Bacteroidesvulgatus	2.9469401580680503	cpd00216	Chorismate
cpd02978_c_Bacteroidesvulgatus	2.1651840322400946	cpd02978	7,8-Dihydroneopterin 3'-Triphosphate
cpd03666_c_Bacteroidesvulgatus	3.241743142987132	cpd03666	2,5-Diamino-6-(5'-Triphosphoryl-3',4'-Trihydroxy-2'-Oxopentyl)- Amino-4-Oxopyrimidine
cpd03519_c_Bacteroidesvulgatus	2.241743142987132	cpd03519	2,5-Diaminopyrimidine Nucleoside Triphosphate
cpd02642_c_Bacteroidesvulgatus	2.944482981598926	cpd02642	N-5-Phosphoribosyl-Anthranilate
cpd00956_c_Bacteroidesvulgatus	3.0619192234597783	cpd00956	1-(2-Carboxyphenylamino)-1-Deoxyribulose 5-Phosphate
cpd00167_c_Bacteroidesvulgatus	2.751868671333885	cpd00167	Ceramide
cpd01620_c_Bacteroidesvulgatus	6.510359761779271	cpd01620	Precorrin 2
cpd03420_c_Bacteroidesvulgatus	6.171938882994672	cpd03420	Precorrin 3A
cpd01029_c_Bacteroidesvulgatus	1.228030777425022	cpd01029	Base Q
cpd02394_c_Bacteroidesvulgatus	5.458489173497899	cpd02394	Gar
cpd02711_c_Bacteroidesvulgatus	1.2644659066315918	cpd02711	2-Keto-3-Deoxy-6-Phosphogluconate
cpd00608_c_Bacteroidesvulgatus	1.1206778274065252	cpd00608	D-Altronate
cpd02964_c_Bacteroidesvulgatus	3.483954750138451	cpd02964	Udp-N-Acetylmuramoyl-L-Alanyl-D-Gamma-Glutamyl-Meso-2-6-Diaminopimelate
cpd01775_c_Bacteroidesvulgatus	5.201215467427792	cpd01775	Phosphoribosyl-Atp
cpd00219_c_Bacteroidesvulgatus	3.9469401580680503	cpd00219	Prephenate
cpd00149_c_Bacteroidesvulgatus	1.6471079455260786	cpd00149	Co2+
cpd03426_c_Bacteroidesvulgatus	2.7616611049032223	cpd03426	Sirohydrochlorin
cpd00485_c_Bacteroidesvulgatus	3.530268877616938	cpd00485	D-Mannose1-Phosphate
cpd00383_c_Bacteroidesvulgatus	6.833379293659748	cpd00383	Shikimate
cpd00043_c_Bacteroidesvulgatus	2.163488557566178	cpd00043	Udp-Galactose
cpd11423_c_Bacteroidesvulgatus	2.6628323657791793	cpd11423	1,2-Diacyl-Sn-Glycerol
cpd11422_c_Bacteroidesvulgatus	2.228179524624644	cpd11422	1,2-Diacyl-Sn-Glycerol 3-Phosphate
cpd02021_c_Bacteroidesvulgatus	6.805640283841042	cpd02021	Succinylbenzoyl-Coa
cpd11217_c_Bacteroidesvulgatus	7.669754980149474	cpd11217	1,4-Dihydroxy-2-Naphthoyl-Coa
cpd01716_c_Bacteroidesvulgatus	5.0622580348658985	cpd01716	3-Dehydroshikimate
cpd00387_c_Bacteroidesvulgatus	1.3840776472598553	cpd00387	Adpglucose
cpd03002_c_Bacteroidesvulgatus	1.4715523444232406	cpd03002	Lipid A Disaccharide
cpd00220_c_Bacteroidesvulgatus	2.7679320740284163	cpd00220	Riboflavin
cpd00050_c_Bacteroidesvulgatus	3.943837016923843	cpd00050	Fmn
cpd00015_c_Bacteroidesvulgatus	3.362046323352445	cpd00015	Fad
cpd11421_c_Bacteroidesvulgatus	1.1093862240455352	cpd11421	Trdrd
cpd02886_c_Bacteroidesvulgatus	2.954461273887299	cpd02886	Udp-3-O-(Beta-Hydroxymyristoyl)-N-Acetylglucosamine
cpd11920_c_Bacteroidesvulgatus	1.5927880276103874	cpd11920	Trna(Pro)
cpd02656_c_Bacteroidesvulgatus	5.469565827578704	cpd02656	6-7-Dimethyl-8--1-D-Ribityllumazine
cpd02882_c_Bacteroidesvulgatus	11.11187338818446	cpd02882	4--1-D-Ribitylamino-5-Aminouracil
cpd00764_c_Bacteroidesvulgatus	3.4301138071881314	cpd00764	7-8-Diaminononanoate
cpd01772_c_Bacteroidesvulgatus	5.626039925062535	cpd01772	Succinylbenzoate
cpd00840_c_Bacteroidesvulgatus	4.427048521643562	cpd00840	L-Beta-Lysine
cpd00347_c_Bacteroidesvulgatus	1.742603236122947	cpd00347	5-10-Methenyltetrahydrofolate
cpd00861_c_Bacteroidesvulgatus	1.3953203881976175	cpd00861	Udp-N-Acetyl-D-Mannosamine
cpd15565_c_Bacteroidesvulgatus	3.2083728596742613	cpd15565	L-Seryl-Trna(Sec)
cpd03388_c_Bacteroidesvulgatus	3.924032702029593	cpd03388	Adenylylselenate
cpd03395_c_Bacteroidesvulgatus	3.489379860875058	cpd03395	3'-Phosphoadenylylselenate
cpd00074_c_Bacteroidesvulgatus	1.5229872828638433	cpd00074	S
cpd12546_c_Bacteroidesvulgatus	1.7758769129122618	cpd12546	Trna Containing 6-Isopentenyladenosine
cpd00305_c_Bacteroidesvulgatus	2.028929961437046	cpd00305	Thiamin
cpd00284_c_Bacteroidesvulgatus	1.8577222422559425	cpd00284	6-Phospho-D-Gluconate
cpd00683_c_Bacteroidesvulgatus	14.576886047683704	cpd00683	Dihydropteroate
cpd00931_c_Bacteroidesvulgatus	4.344370030055654	cpd00931	5-Amino-6--5-Phosphoribosylaminouracil
cpd02720_c_Bacteroidesvulgatus	5.035314277437421	cpd02720	5-Amino-6--5-Phosphoribitylaminouracil
cpd00118_c_Bacteroidesvulgatus	1.1996845564776208	cpd00118	Putrescine
cpd02890_c_Bacteroidesvulgatus	2.0765591107470374	cpd02890	15(S)-Hete
cpd00322_c_Bacteroidesvulgatus	2.308819618357381	cpd00322	L-Isoleucine
cpd12256_c_Bacteroidesvulgatus	2.219622215471888	cpd12256	L-Isoleucyl-Trna(Ile)
cpd11669_c_Bacteroidesvulgatus	1.6022529282708706	cpd11669	Q
cpd11665_c_Bacteroidesvulgatus	3.494504053614545	cpd11665	Qh2
cpd00135_c_Bacteroidesvulgatus	1.9455480162672123	cpd00135	Homocysteine
cpd06227_c_Bacteroidesvulgatus	2.985916156591415	cpd06227	Thf-L-Glutamate
cpd00259_c_Bacteroidesvulgatus	4.417398638675683	cpd00259	D-Lyxulose
cpd01486_c_Bacteroidesvulgatus	4.106485186253152	cpd01486	Alpha-D-Lyxose
cpd11427_c_Bacteroidesvulgatus	2.1953524113261462	cpd11427	Cdp-Diacylglycerol
cpd00421_c_Bacteroidesvulgatus	2.157192939101759	cpd00421	Triphosphate
